version,group,bench_simple,bench_full,mode,mean,unit,date
old,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1204.98858666666,ms,1575788177503
old,Cypher,OrderBy.executePlan,"OrderBy.executePlan_(propertyType,long)_(runtime,slotted)",LATENCY,1219.19653062686,ms,1575228520664
old,Cypher,ExpandInto.executePlan,"ExpandInto.executePlan_(runtime,interpreted)",LATENCY,2949.71419306666,ms,1576452190236
old,Cypher,ExpandInto.executePlan,"ExpandInto.executePlan_(runtime,interpreted)",LATENCY,2818.01304746666,ms,1576214538490
old,Cypher,ExpandInto.executePlan,"ExpandInto.executePlan_(runtime,interpreted)",LATENCY,2600.32866986666,ms,1575788177503
old,Cypher,ExpandInto.executePlan,"ExpandInto.executePlan_(runtime,interpreted)",LATENCY,2687.43038293333,ms,1575228520664
old,Cypher,AnyInListExpression.executePlan,"AnyInListExpression.executePlan_(engine,INTERPRETED)_(size,1000)",LATENCY,2.66991361276535,ms,1576452190236
old,Cypher,AnyInListExpression.executePlan,"AnyInListExpression.executePlan_(engine,INTERPRETED)_(size,1000)",LATENCY,2.53803247460381,ms,1576214538490
old,Cypher,AnyInListExpression.executePlan,"AnyInListExpression.executePlan_(engine,INTERPRETED)_(size,1000)",LATENCY,2.45874012925237,ms,1575788177503
old,Cypher,AnyInListExpression.executePlan,"AnyInListExpression.executePlan_(engine,INTERPRETED)_(size,1000)",LATENCY,2.3904605813056,ms,1575228520664
old,Cypher,Distinct.executePlan,"Distinct.executePlan_(columns,primitive-small_string)_(runtime,slotted)",LATENCY,8.93138361505478,ms,1576452190236
old,Cypher,Distinct.executePlan,"Distinct.executePlan_(columns,primitive-small_string)_(runtime,slotted)",LATENCY,8.9276806095238,ms,1576214538490
old,Cypher,Distinct.executePlan,"Distinct.executePlan_(columns,primitive-small_string)_(runtime,slotted)",LATENCY,8.95791873100812,ms,1575788177503
